School Name,Primary Division,Sport Division,Subdivision,Membership Status,Primary Conference,Sport Conference,HBCU/Non-HBCU,Public/Private,Carnegie Classification,City/State ,Primary URL,Secondary URL,Primary Icon
West Chester University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"West Chester, PA",www.wcupa.edu/,www.wcupagoldenrams.com,834_834.favicon.ico
University of Valley Forge,Division III,Division III,Non-DI,Active Member,American Collegiate Athletic Association,American Collegiate Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Phoenixville, PA",uvfpatriots.com,www.valleyforge.edu,835_835.site.png
Gwynedd Mercy University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Gwynedd Valley, PA",gwyneddathletics.com/,www.gmercyu.edu,837_837.site.png
Delaware Valley University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Doylestown, PA",www.delval.edu,www.delval.edu/athletics,838_838.favicon.ico
DeSales University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Center Valley, PA",athletics.desales.edu,www.desales.edu,839_839.site.png
Lehigh University,Division I,Division I,DI FCS,Active Member,Patriot League,Patriot League,Non-HBCU,Private,Research Universities,"Bethlehem, PA",www.lehighsports.com/,www1.lehigh.edu/,840_840.favicon.ico
Cedar Crest College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Allentown, PA",www.cedarcrest.edu,www.cedarcrestathletics.com,842_842.site.png
Kutztown University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"Kutztown, PA",www.kubears.com,www.kutztown.edu,843_843.site.png
East Stroudsburg University of Pennsylvania,Division II,Division II,Non-DI,Active Member,Pennsylvania State Athletic Conference,Pennsylvania State Athletic Conference,Non-HBCU,Public,Master's Colleges & Universities,"East Stroudsburg, PA",www.esu.edu,www.esu.edu/athletics,844_844.site.png
Wilkes University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Research Universities,"Wilkes-Barre, PA",www.gowilkesu.com,www.wilkes.edu,845_845.site.png
Marywood University,Division III,Division III,Non-DI,Active Member,Atlantic East Conference,Atlantic East Conference,Non-HBCU,Private,Master's Colleges & Universities,"Scranton, PA",www.marywood.edu,www.marywoodpacers.com,847_847.site.png
Misericordia University,Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Research Universities,"Dallas, PA",www.misericordia.edu/,www.misericordia.edu/athletics,
Clarks Summit University,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Special Focus Schools,"Clarks Summit, PA",www.clarkssummitu.edu,www.gocsudefenders.com,849_849.site.png
Keystone College,Division III,Division III,Non-DI,Active Member,Colonial States Athletic Conference,Colonial States Athletic Conference,Non-HBCU,Private,Baccalaureate Colleges,"La Plume, PA",www.keystone.edu,www.keystone.edu/athletics,850_850.KC_Favicon.png
King's College (Pennsylvania),Division III,Division III,Non-DI,Active Member,Middle Atlantic Conferences,Middle Atlantic Conferences,Non-HBCU,Private,Master's Colleges & Universities,"Wilkes-Barre, PA",www.kings.edu/,www.kingscollegeathletics.com/,851_851.site.png
The University of Southern Mississippi,Division I,Division I,DI FBS,Active Member,Conference USA,Conference USA,Non-HBCU,Public,Research Universities,"Hattiesburg, MS",Southernmiss.com,www.usm.edu/,853_853.site.png
Belhaven University,Division III,Division III,Non-DI,Active Member,American Southwest Conference,American Southwest Conference,Non-HBCU,Private,Master's Colleges & Universities,"Jackson, MS",blazers.belhaven.edu,www.belhaven.edu,854_854.favicon.ico
Jackson State University,Division I,Division I,DI FCS,Active Member,Southwestern Athletic Conf.,Southwestern Athletic Conf.,HBCU,Public,Research Universities,"Jackson, MS",www.jsums.edu/,www.jsutigers.com,855_855.site.png
Mississippi College,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Research Universities,"Clinton, MS",www.gochoctaws.com,www.mc.edu,856_856.favicon.ico
Delta State University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Cleveland, MS",www.deltastate.edu,www.gostatesmen.com,858_858.site.png
Mississippi State University,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Mississippi State, MS",www.hailstate.com,www.msstate.edu/,859_859.site.png
Mississippi University for Women,Division III,Division III,Non-DI,Provisional Member,Independent,Independent,Non-HBCU,Public,Master's Colleges & Universities,"Columbus, MS",www.muw.edu,www.owlsathletics.com/landing/index,860_860.site.png
Auburn University at Montgomery,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Montgomery, AL",www.aum.edu,www.aumathletics.com,862_862.favicon.ico
Troy University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Troy, AL",www.troy.edu,www.troytrojans.com,863_863.favicon.ico
Tuskegee University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Master's Colleges & Universities,"Tuskegee, AL",www.goldentigersports.com/,www.tuskegee.edu,865_865.site.png
Auburn University,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Auburn, AL",www.auburn.edu,www.auburntigers.com,866_866.site.png
University of Alabama,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Tuscaloosa, AL",www.rolltide.com,www.ua.edu,867_867.site.png
Miles College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Fairfield, AL",milesgoldenbears.com/,www.miles.edu,868_868.site.png
Birmingham-Southern College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Baccalaureate Colleges,"Birmingham, AL",www.bsc.edu,www.bscsports.net,869_869.favicon.ico
Samford University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Birmingham, AL",samfordsports.com,www.samford.edu/,870_870.site.png
Jacksonville State University,Division I,Division I,DI FCS,Active Member,Ohio Valley Conference,Ohio Valley Conference,Non-HBCU,Public,Master's Colleges & Universities,"Jacksonville, AL",www.jsu.edu,www.jsugamecocksports.com,871_871.site.png
University of North Alabama,Division II,Division II,Non-DI,II Reclassifying to I (B20.5.2.1),ASUN Conference,ASUN Conference,Non-HBCU,Public,Master's Colleges & Universities,"Florence, AL",www.roarlions.com,www.una.edu/,872_872.site.png
Valdosta State University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Valdosta, GA",www.valdosta.edu/,www.vstateblazers.com,873_873.favicon.ico
Albany State University (Georgia),Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Albany, GA",www.asugoldenrams.com,www.asurams.edu,874_874.favicon.ico
Columbus State University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Columbus, GA",csucougars.com,www.columbusstate.edu,875_875.favicon.ico
Fort Valley State University,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Fort Valley, GA",www.fvsu.edu,www.fvsusports.com,876_876.favicon.ico
Savannah State University,Division I,Division I,DI FCS,Reclass DI to DII,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Public,Master's Colleges & Universities,"Savannah, GA",ssuathletics.com/,www.savannahstate.edu,878_878.favicon.ico
Georgia Southern University,Division I,Division I,DI FBS,Active Member,Sun Belt Conference,Sun Belt Conference,Non-HBCU,Public,Research Universities,"Statesboro, GA",www.georgiasouthern.edu,www.gseagles.com/,879_879.favicon.ico
Mercer University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Research Universities,"Macon, GA",www.mercerbears.com,www2.mercer.edu/default.htm,880_880.favicon.ico
Clayton State University,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Morrow, GA",www.athletics.clayton.edu,www.clayton.edu,
Georgia College,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Milledgeville, GA",www.gcbobcats.com,www.gcsu.edu,883_883.apple-touch-icon.png
Kennesaw State University,Division I,Division I,DI FCS,Active Member,ASUN Conference,ASUN Conference,Non-HBCU,Public,Research Universities,"Kennesaw, GA",www.kennesaw.edu/,www.ksuowls.com,886_886.site.png
Berry College,Division III,Division III,Non-DI,Active Member,Southern Athletic Association,Southern Athletic Association,Non-HBCU,Private,Master's Colleges & Universities,"Mount Berry, GA",www.berry.edu,www.berryvikings.com,887_887.favicon.ico
Shorter University,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Rome, GA",www.goshorterhawks.com,www.shorter.edu,888_888.favicon.ico
University of West Georgia,Division II,Division II,Non-DI,Active Member,Gulf South Conference,Gulf South Conference,Non-HBCU,Public,Research Universities,"Carrollton, GA",www.uwgsports.com,www.westga.edu,889_889.site.png
University of North Georgia,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Master's Colleges & Universities,"Dahlonega, GA",www.ung.edu/,www.ungathletics.com,890_890.site.png
University of Georgia,Division I,Division I,DI FBS,Active Member,Southeastern Conference,Southeastern Conference,Non-HBCU,Public,Research Universities,"Athens, GA",www.georgiadogs.com,www.uga.edu,891_891.site.png
Charleston Southern University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Master's Colleges & Universities,"Charleston, SC",www.csuniv.edu,www.csusports.com,893_893.site.png
Benedict College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Columbia, SC",benedicttigers.com,www.benedict.edu,894_894.favicon.ico
Paine College,Division II,Division II,Non-DI,Active Member,Southern Intercol. Ath. Conf.,Southern Intercol. Ath. Conf.,HBCU,Private,Baccalaureate Colleges,"Augusta, GA",www.paine.edu,www.paineathletics.com,895_895.favicon.ico
University of South Carolina Aiken,Division II,Division II,Non-DI,Active Member,Peach Belt Conference,Peach Belt Conference,Non-HBCU,Public,Baccalaureate Colleges,"Aiken, SC",www.pacersports.com,www.usca.edu/,896_896.favicon.ico
Emmanuel College (Georgia),Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Franklin Springs, GA",www.ec.edu,www.goeclions.com,897_897.favicon-194x194.png
Erskine College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Baccalaureate Colleges,"Due West, SC",www.erskine.edu,www.erskinesports.com,898_898.favicon.ico
Clemson University,Division I,Division I,DI FBS,Active Member,Atlantic Coast Conference,Atlantic Coast Conference,Non-HBCU,Public,Research Universities,"Clemson, SC",www.clemson.edu,www.clemsontigers.com,901_901.stamp.png
Southern Wesleyan University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Central, SC",www.swu.edu,www.swuathletics.com,902_902.site.png
Methodist University,Division III,Division III,Non-DI,Active Member,USA South Athletic Conference,USA South Athletic Conference,Non-HBCU,Private,Master's Colleges & Universities,"Fayetteville, NC",www.methodist.edu,www.mumonarchs.com,903_903.site.png
Winthrop University,Division I,Division I,DI Subdivision,Active Member,Big South Conference,Big South Conference,Non-HBCU,Public,Master's Colleges & Universities,"Rock Hill, SC",www.winthrop.edu/,www.winthropeagles.com,904_904.site.png
South Carolina State University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Orangeburg, SC",www.scsu.edu/,www.scsusports.com,905_905.cropped-favicon-01-1-270x270.png
Converse College,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Spartanburg, SC",govalkyries.com,www.converse.edu,906_906.site.png
Wofford College,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Baccalaureate Colleges,"Spartanburg, SC",www.wofford.edu/,www.wofford.edu/athletics,907_907.favicon.ico
North Greenville University,Division II,Division II,Non-DI,Active Member,Conference Carolinas,Conference Carolinas,Non-HBCU,Private,Master's Colleges & Universities,"Tigerville, SC",www.ngcrusaders.com,www.ngu.edu/,908_908.site.png
Furman University,Division I,Division I,DI FCS,Active Member,Southern Conference,Southern Conference,Non-HBCU,Private,Baccalaureate Colleges,"Greenville, SC",www.furman.edu,www.furmanpaladins.com,909_909.site.png
North Carolina Central University,Division I,Division I,DI FCS,Active Member,Mid-Eastern Athletic Conf.,Mid-Eastern Athletic Conf.,HBCU,Public,Master's Colleges & Universities,"Durham, NC",www.nccu.edu/,www.nccueaglepride.com,911_911.site.png
Shaw University,Division II,Division II,Non-DI,Active Member,Central Intercollegiate Athletic Association,Central Intercollegiate Athletic Association,HBCU,Private,Baccalaureate Colleges,"Raleigh, NC",www.shawbears.com,www.shawu.edu,912_912.favicon-194x194.png
Campbell University,Division I,Division I,DI FCS,Active Member,Big South Conference,Big South Conference,Non-HBCU,Private,Research Universities,"Buies Creek, NC",www.campbell.edu,www.gocamels.com,913_913.site.png
